,代码,名称,最新价,IOPV实时估值,基金折价率,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,振幅,换手率,量比,委比,外盘,内盘,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,现手,买一,卖一,最新份额,流通市值,总市值,数据日期,更新时间
284,516180,光伏ETF平安,0.753,0.7538,0.11,0.018,2.45,73237,5487893.0,0.732,0.755,0.728,0.735,3.67,7.04,0.86,-11.83,33600.0,39637.0,1085577.0,19.78,1576978.0,28.74,-491401.0,-8.95,-650074.0,-11.85,-435503.0,-7.94,-241,0.752,0.753,103987000.0,78302211,78302211,2024-11-11,2024-11-11 16:11:46+08:00
285,517800,人工智能50ETF,0.758,0.7612,0.42,0.018,2.43,193875,14529182.0,0.741,0.76,0.732,0.74,3.78,8.79,1.0,-69.62,97430.0,96445.0,494562.0,3.4,1040544.0,7.16,-545982.0,-3.76,-88096.0,-0.61,-406467.0,-2.8,-11,0.758,0.759,220539700.0,167169093,167169093,2024-11-11,2024-11-11 16:11:38+08:00
286,159638,高端装备ETF,0.93,0.9278,-0.24,0.022,2.42,1357702,124509719.983,0.918,0.93,0.9,0.908,3.3,9.81,1.04,17.99,696750.0,660952.0,-5747186.0,-4.62,-4407587.0,-3.54,-1339599.0,-1.08,2178077.0,1.75,3569109.0,2.87,-4972,0.93,0.931,1383341936.0,1286508000,1286508000,2024-11-11,2024-11-11 15:34:21+08:00
287,159521,2000指数ETF,1.016,1.0201,0.4,0.024,2.42,148295,14945021.637,0.996,1.016,0.994,0.992,2.22,27.32,1.46,-72.92,86756.0,61539.0,924464.0,6.19,1624487.0,10.87,-700023.0,-4.68,-520672.0,-3.48,-403793.0,-2.7,207,1.015,1.016,54274435.0,55142826,55142826,2024-11-11,2024-11-11 15:34:27+08:00
288,563300,中证2000ETF,1.103,1.0986,-0.4,0.026,2.41,3363140,365623411.0,1.066,1.107,1.066,1.077,3.81,10.04,0.83,4.57,1891502.0,1471638.0,-40344754.0,-11.03,-75686742.0,-20.7,35341988.0,9.67,32741911.0,8.96,7602843.0,2.08,214,1.102,1.103,3348674000.0,3693587422,3693587422,2024-11-11,2024-11-11 16:12:04+08:00
289,517660,物联网沪港深ETF,0.942,0.9431,0.12,0.022,2.39,53777,5011902.0,0.919,0.944,0.919,0.92,2.72,11.14,2.47,-0.56,24571.0,29206.0,232836.0,4.65,0.0,0.0,232836.0,4.65,-158512.0,-3.16,-74324.0,-1.48,2000,0.941,0.944,48280700.0,45480419,45480419,2024-11-11,2024-11-11 16:12:00+08:00
290,159552,中证2000增强ETF,1.331,1.333,0.15,0.031,2.38,23771,3126709.0,1.3,1.332,1.287,1.3,3.46,30.51,1.58,-64.39,15148.0,8623.0,864982.0,27.66,1750947.0,56.0,-885965.0,-28.34,-811676.0,-25.96,-53306.0,-1.7,102,1.317,1.331,7790319.0,10368915,10368915,2024-11-11,2024-11-11 15:34:24+08:00
291,560590,1000ETF增强,1.161,1.1553,-0.49,0.027,2.38,15697,1795315.0,1.129,1.216,1.129,1.134,7.67,6.91,1.08,-1.9,8093.0,7604.0,-288798.0,-16.09,-180204.0,-10.04,-108594.0,-6.05,184231.0,10.26,104568.0,5.82,50,1.15,1.161,22710000.0,26366310,26366310,2024-11-11,2024-11-11 16:11:59+08:00
292,159906,深成长龙头ETF,0.991,0.998,0.7,0.023,2.38,37793,3718614.3,0.969,0.995,0.96,0.968,3.62,2.35,0.62,22.89,26993.0,10800.0,407947.0,10.97,-485162.0,-13.05,893109.0,24.02,-495022.0,-13.31,87075.0,2.34,-1258,0.991,0.995,160639725.0,159193967,159193967,2024-11-11,2024-11-11 15:34:06+08:00
293,562860,生物疫苗ETF,0.69,0.6914,0.2,0.016,2.37,251724,17137809.0,0.674,0.691,0.669,0.674,3.26,5.21,1.63,2.87,113849.0,137875.0,115880.0,0.68,1527278.0,8.91,-1411398.0,-8.24,9948.0,0.06,-125829.0,-0.73,-66,0.69,0.691,482895008.0,333197556,333197556,2024-11-11,2024-11-11 16:11:53+08:00
294,159563,创业板综ETF华夏,1.383,1.386,0.22,0.032,2.37,132864,18152061.8,1.328,1.383,1.325,1.351,4.29,20.33,0.73,-66.21,65583.0,67281.0,1630016.0,8.98,0.0,0.0,1630016.0,8.98,-1050336.0,-5.79,-579679.0,-3.19,-1784,1.383,1.384,65360773.0,90393949,90393949,2024-11-11,2024-11-11 15:35:03+08:00
295,560220,中证2000ETF基金,1.125,1.129,0.35,0.026,2.37,23056,2562549.0,1.077,1.125,1.049,1.099,6.92,5.4,0.74,0.57,13008.0,10048.0,258915.0,10.1,-140580.0,-5.49,399495.0,15.59,-183108.0,-7.15,-75808.0,-2.96,5,1.123,1.125,42717000.0,48056625,48056625,2024-11-11,2024-11-11 16:11:53+08:00
296,561590,中证1000增强ETF,1.04,1.0427,0.26,0.024,2.36,124128,12723644.0,1.006,1.04,1.006,1.016,3.35,17.36,1.25,0.43,58087.0,66041.0,405041.0,3.18,0.0,0.0,405041.0,3.18,-375904.0,-2.95,-29136.0,-0.23,-1,1.041,1.043,71499600.0,74359584,74359584,2024-11-11,2024-11-11 16:11:37+08:00
297,159633,中证1000指数ETF,2.689,2.6844,-0.17,0.062,2.36,854897,227206225.416,2.611,2.69,2.606,2.627,3.2,7.3,0.85,27.21,450947.0,403950.0,-12267244.0,-5.4,4661647.0,2.05,-16928891.0,-7.45,16387386.0,7.21,-4120143.0,-1.81,2543,2.688,2.689,1171162656.0,3149256382,3149256382,2024-11-11,2024-11-11 15:34:24+08:00
298,159553,2000ETF增强,1.219,1.2279,0.72,0.028,2.35,4736,571292.6,1.191,1.219,1.191,1.191,2.35,7.49,0.29,2.59,1667.0,3069.0,-6986.0,-1.22,0.0,0.0,-6986.0,-1.22,-10681.0,-1.87,17666.0,3.09,-33,1.182,1.256,6326751.0,7712309,7712309,2024-11-11,2024-11-11 15:34:42+08:00
299,159543,国证2000ETF基金,1.046,1.0485,0.24,0.024,2.35,19760,2046843.1,1.022,1.047,1.022,1.022,2.45,3.4,1.11,-42.33,13279.0,6481.0,-391948.0,-19.15,-444804.0,-21.73,52856.0,2.58,403227.0,19.7,-11278.0,-0.55,561,1.041,1.046,58196551.0,60873592,60873592,2024-11-11,2024-11-11 15:34:12+08:00
300,159886,机械ETF,0.874,0.876,0.23,0.02,2.34,132446,11409431.3,0.854,0.874,0.849,0.854,2.93,20.24,1.41,17.57,58913.0,73533.0,-317824.0,-2.79,-125004.0,-1.1,-192820.0,-1.69,350030.0,3.07,-32207.0,-0.28,-25,0.874,0.875,65442555.0,57196793,57196793,2024-11-11,2024-11-11 15:34:54+08:00
301,512100,中证1000ETF,2.668,2.6702,0.08,0.061,2.34,17378845,4593534021.0,2.595,2.671,2.595,2.607,2.92,7.19,1.49,-62.03,5173730.0,12205115.0,165375824.0,3.6,394927040.0,8.6,-229551216.0,-5.0,-179993713.0,-3.92,14617898.0,0.32,15988,2.666,2.667,24167217664.0,64478136728,64478136728,2024-11-11,2024-11-11 16:11:46+08:00
302,517770,游戏传媒ETF,0.963,0.9691,0.63,0.022,2.34,72367,6929812.0,0.934,0.977,0.93,0.941,4.99,21.32,1.92,61.04,32246.0,40121.0,603046.0,8.7,1341941.0,19.36,-738895.0,-10.66,-325354.0,-4.69,-277692.0,-4.01,300,0.962,0.964,33947800.0,32691731,32691731,2024-11-11,2024-11-11 16:11:49+08:00
303,159597,创业板成长ETF易方达,1.325,1.3242,-0.06,0.03,2.32,119551,15647647.078,1.291,1.325,1.28,1.295,3.47,10.56,0.66,38.78,63640.0,55911.0,3412818.0,21.81,4749930.0,30.36,-1337112.0,-8.55,-2495111.0,-15.95,-917707.0,-5.86,1675,1.324,1.325,113252379.0,150059402,150059402,2024-11-11,2024-11-11 15:34:51+08:00
304,516960,机械ETF,0.845,0.8446,-0.05,0.019,2.3,13750,1147592.0,0.824,0.845,0.824,0.826,2.54,5.72,0.82,-6.88,7280.0,6470.0,84591.0,7.37,0.0,0.0,84591.0,7.37,7589.0,0.66,-92181.0,-8.03,2,0.843,0.845,24051100.0,20323180,20323180,2024-11-11,2024-11-11 16:11:41+08:00
305,159502,标普生物科技ETF,1.122,1.1117,-0.93,0.025,2.28,261879,29314726.9,1.12,1.122,1.114,1.097,0.73,3.23,0.43,24.68,174538.0,87341.0,3196311.0,10.9,6881054.0,23.47,-3684743.0,-12.57,-1436611.0,-4.9,-1759700.0,-6.0,5763,1.121,1.122,810323024.0,909182433,909182433,2024-11-11,2024-11-11 15:34:15+08:00
306,561920,疫苗龙头ETF,0.724,0.7247,0.1,0.016,2.26,12413,892344.0,0.708,0.724,0.703,0.708,2.97,4.04,0.77,45.46,2276.0,10137.0,-13222.0,-1.48,0.0,0.0,-13222.0,-1.48,15989.0,1.79,-2767.0,-0.31,-3450,0.724,0.726,30692000.0,22221008,22221008,2024-11-11,2024-11-11 16:11:35+08:00
307,159845,中证1000ETF,2.676,2.6781,0.08,0.059,2.25,5267015,1394582452.904,2.602,2.679,2.597,2.617,3.13,4.07,0.82,-60.3,1772063.0,3494952.0,-17140144.0,-1.23,2466832.0,0.18,-19606976.0,-1.41,19682846.0,1.41,-2542688.0,-0.18,-8297,2.676,2.677,12948425728.0,34649987248,34649987248,2024-11-11,2024-11-11 15:34:39+08:00
308,512670,国防ETF,0.817,0.8153,-0.21,0.018,2.25,4206780,338164760.0,0.803,0.817,0.789,0.799,3.5,10.9,0.79,-24.98,2466199.0,1740581.0,30736855.0,9.09,52414017.0,15.5,-21677162.0,-6.41,-24357504.0,-7.2,-6379350.0,-1.89,171,0.816,0.817,3858652608.0,3152519181,3152519181,2024-11-11,2024-11-11 16:11:39+08:00
309,159857,光伏ETF,0.772,0.7716,-0.05,0.017,2.25,4225096,322859521.105,0.747,0.775,0.742,0.755,4.37,13.79,1.25,-40.81,2528095.0,1697001.0,29587421.0,9.16,47358342.0,14.67,-17770921.0,-5.5,-19152263.0,-5.93,-10435158.0,-3.23,35967,0.771,0.772,3064515728.0,2365806142,2365806142,2024-11-11,2024-11-11 15:34:36+08:00
310,560990,中金科技先锋ETF,0.911,0.9134,0.26,0.02,2.24,4867,437967.0,0.891,0.913,0.883,0.891,3.37,1.15,0.54,83.81,2197.0,2670.0,193343.0,44.15,0.0,0.0,193343.0,44.15,-174026.0,-39.73,-19317.0,-4.41,-100,0.888,0.913,42187100.0,38432448,38432448,2024-11-11,2024-11-11 16:11:58+08:00
311,516070,碳中和50ETF,0.502,0.5033,0.26,0.011,2.24,369563,18445234.0,0.489,0.504,0.486,0.491,3.67,5.67,1.33,-30.44,199659.0,169904.0,1630391.0,8.84,4043075.0,21.92,-2412684.0,-13.08,-1036299.0,-5.62,-594092.0,-3.22,-15,0.502,0.503,651646000.0,327126292,327126292,2024-11-11,2024-11-11 16:11:47+08:00
312,159902,中小100ETF,3.648,3.647,-0.03,0.079,2.21,69637,25203595.91,3.558,3.678,3.545,3.569,3.73,5.01,1.29,63.03,51186.0,18451.0,1306335.0,5.18,4789894.0,19.0,-3483559.0,-13.82,296375.0,1.18,-1602711.0,-6.36,-331,3.648,3.651,138960849.0,506929177,506929177,2024-11-11,2024-11-11 15:34:57+08:00
313,159790,碳中和ETF,0.647,0.6469,-0.02,0.014,2.21,792843,50750501.739,0.63,0.648,0.625,0.633,3.63,2.2,1.27,-80.59,467455.0,325388.0,10203738.0,20.11,14619587.0,28.81,-4415849.0,-8.7,-7255108.0,-14.3,-2948631.0,-5.81,3092,0.646,0.647,3608528480.0,2334717927,2334717927,2024-11-11,2024-11-11 15:34:57+08:00
314,562660,中证2000ETF华夏,1.168,1.1677,-0.03,0.025,2.19,40919,4714875.0,1.139,1.168,1.132,1.143,3.15,3.18,0.78,11.67,21212.0,19707.0,332758.0,7.06,-231.0,0.0,332989.0,7.06,-171850.0,-3.64,-160907.0,-3.41,1,1.166,1.168,128874000.0,150524832,150524832,2024-11-11,2024-11-11 16:11:35+08:00
315,516290,光伏龙头ETF,0.565,0.5659,0.16,0.012,2.17,377259,21147474.0,0.551,0.568,0.545,0.553,4.16,8.83,0.79,-21.28,220926.0,156333.0,3793790.0,17.94,1446791.0,6.84,2346999.0,11.1,-2421086.0,-11.45,-1372703.0,-6.49,-50,0.565,0.566,427196896.0,241366246,241366246,2024-11-11,2024-11-11 16:11:37+08:00
316,159629,1000ETF,2.671,2.6709,0.0,0.056,2.14,966529,254834461.665,2.59,2.671,2.59,2.615,3.1,2.32,0.57,-31.74,481495.0,485034.0,-2401232.0,-0.94,31515197.0,12.37,-33916429.0,-13.31,3749068.0,1.47,-1347835.0,-0.53,1348,2.67,2.671,4169252656.0,11136073844,11136073844,2024-11-11,2024-11-11 15:34:15+08:00
317,512810,国防军工ETF,1.387,1.3855,-0.11,0.029,2.14,669067,91841362.0,1.369,1.39,1.352,1.358,2.8,13.8,0.71,-55.22,362404.0,306663.0,-5228473.0,-5.69,-4958634.0,-5.4,-269839.0,-0.29,2990310.0,3.26,2238162.0,2.44,300,1.386,1.387,484791696.0,672406082,672406082,2024-11-11,2024-11-11 16:11:44+08:00
318,159885,碳中和ETF基金,0.67,0.6715,0.22,0.014,2.13,168185,11136737.505,0.654,0.671,0.651,0.656,3.05,3.46,1.97,-39.7,96223.0,71963.0,4588159.0,41.2,4466143.0,40.1,122016.0,1.1,-4378761.0,-39.32,-209399.0,-1.88,80,0.669,0.67,486467312.0,325933099,325933099,2024-11-11,2024-11-11 15:34:42+08:00
319,560110,中证1000ETF基金,0.96,0.962,0.21,0.02,2.13,440381,41806546.0,0.938,0.961,0.935,0.94,2.77,12.27,0.88,32.38,201586.0,238795.0,395299.0,0.95,7591455.0,18.16,-7196156.0,-17.21,-1332407.0,-3.19,937109.0,2.24,-10,0.959,0.961,358903504.0,344547364,344547364,2024-11-11,2024-11-11 16:11:48+08:00
320,159508,生物医药ETF基金,0.868,0.8683,0.03,0.018,2.12,87475,7466601.9,0.848,0.868,0.84,0.85,3.29,18.52,1.64,9.81,50807.0,36668.0,-402034.0,-5.38,2737020.0,36.66,-3139054.0,-42.04,293428.0,3.93,108606.0,1.45,529,0.867,0.868,47231598.0,40997027,40997027,2024-11-11,2024-11-11 15:34:21+08:00
321,562910,高端制造ETF,0.726,0.7254,-0.08,0.015,2.11,146272,10483619.0,0.711,0.727,0.707,0.711,2.81,8.16,0.95,-7.52,71194.0,75078.0,613365.0,5.85,1495170.0,14.26,-881805.0,-8.41,-246370.0,-2.35,-366994.0,-3.5,-3,0.726,0.727,179227300.0,130119020,130119020,2024-11-11,2024-11-11 16:11:48+08:00
322,159872,智能网联汽车ETF,0.97,0.9704,0.04,0.02,2.11,21016,2021381.424,0.963,0.97,0.939,0.95,3.26,3.4,0.51,-37.06,8546.0,12470.0,109053.0,5.39,0.0,0.0,109053.0,5.39,-175784.0,-8.7,66731.0,3.3,111,0.968,0.97,61799732.0,59945740,59945740,2024-11-11,2024-11-11 15:34:39+08:00
323,560560,碳中和ETF泰康,0.631,0.6312,0.03,0.013,2.1,12297,765313.0,0.62,0.631,0.618,0.618,2.1,0.96,0.54,-1.09,2742.0,9555.0,379055.0,49.53,287329.0,37.54,91726.0,11.99,-256083.0,-33.46,-122973.0,-16.07,1,0.63,0.631,128190100.0,80887953,80887953,2024-11-11,2024-11-11 16:11:56+08:00
324,159903,深成ETF,1.365,1.3662,0.09,0.028,2.09,304568,41058820.911,1.334,1.365,1.325,1.337,2.99,6.8,0.9,36.39,177803.0,126765.0,1061483.0,2.59,570995.0,1.39,490488.0,1.19,928165.0,2.26,-1989648.0,-4.85,-1941,1.365,1.366,448154512.0,611730909,611730909,2024-11-11,2024-11-11 15:34:54+08:00
325,562300,碳中和ETF基金,0.634,0.6352,0.19,0.013,2.09,28688,1805475.0,0.62,0.634,0.62,0.621,2.25,2.3,0.79,-17.44,10538.0,18150.0,158124.0,8.76,787889.0,43.64,-629765.0,-34.88,-116592.0,-6.46,-41532.0,-2.3,-12,0.634,0.635,124495000.0,78929830,78929830,2024-11-11,2024-11-11 16:11:50+08:00
326,159856,互联网龙头ETF,0.683,0.6864,0.5,0.014,2.09,105316,7125757.697,0.663,0.685,0.66,0.669,3.74,1.85,0.45,-7.06,55132.0,50184.0,1153231.0,16.18,495801.0,6.96,657430.0,9.23,-774217.0,-10.87,-379015.0,-5.32,-78,0.683,0.684,568372480.0,388198404,388198404,2024-11-11,2024-11-11 15:34:48+08:00
327,159536,中证2000ETF添富,1.077,1.0793,0.21,0.022,2.09,89513,9547209.871,1.049,1.077,1.044,1.055,3.13,12.92,0.75,-7.62,45323.0,44190.0,1041700.0,10.91,-289440.0,-3.03,1331140.0,13.94,-804533.0,-8.43,-237166.0,-2.48,37,1.076,1.077,69261589.0,74594731,74594731,2024-11-11,2024-11-11 15:34:54+08:00
328,159531,中证2000ETF,1.085,1.0816,-0.31,0.022,2.07,669267,71605681.964,1.051,1.085,1.048,1.063,3.48,12.57,0.68,67.52,303677.0,365590.0,2020165.0,2.82,462008.0,0.65,1558157.0,2.18,-811320.0,-1.13,-1208844.0,-1.69,11038,1.084,1.085,532608400.0,577880114,577880114,2024-11-11,2024-11-11 15:34:33+08:00
329,159680,1000ETF增强,1.184,1.1825,-0.13,0.024,2.07,222596,26142848.61,1.16,1.184,1.154,1.16,2.59,7.19,0.95,-13.37,122717.0,99879.0,1171860.0,4.48,4465354.0,17.08,-3293494.0,-12.6,-941106.0,-3.6,-230753.0,-0.88,696,1.183,1.184,309438080.0,366374687,366374687,2024-11-11,2024-11-11 15:35:00+08:00
330,560010,中证1000ETF指数,2.668,2.6741,0.23,0.054,2.07,1313449,347837056.0,2.598,2.672,2.597,2.614,2.87,1.31,0.48,4.62,632294.0,681155.0,20178237.0,5.8,151190811.0,43.47,-131012574.0,-37.66,-11212961.0,-3.22,-8965276.0,-2.58,-12,2.668,2.67,10050621696.0,26815058685,26815058685,2024-11-11,2024-11-11 16:11:53+08:00
331,563010,电信ETF,1.337,1.3305,-0.49,0.027,2.06,15405,2048270.0,1.312,1.337,1.306,1.31,2.37,2.65,0.81,-0.69,13554.0,1851.0,-9596.0,-0.47,661664.0,32.3,-671260.0,-32.77,34563.0,1.69,-24968.0,-1.22,-3,1.337,1.338,58189300.0,77799094,77799094,2024-11-11,2024-11-11 16:11:37+08:00
332,516300,中证1000指数ETF,2.626,2.6299,0.15,0.053,2.06,117200,30438315.0,2.574,2.631,2.562,2.573,2.68,14.47,1.0,-6.35,57964.0,59236.0,780245.0,2.56,3385314.0,11.12,-2605069.0,-8.56,-204326.0,-0.67,-575918.0,-1.89,300,2.623,2.625,81012600.0,212739088,212739088,2024-11-11,2024-11-11 16:11:50+08:00
333,517200,互联网ETF,0.695,0.6995,0.64,0.014,2.06,59410,4088247.0,0.681,0.697,0.661,0.681,5.29,2.82,0.77,-32.05,29803.0,29607.0,566906.0,13.87,-392027.0,-9.59,958933.0,23.46,-227030.0,-5.55,-339875.0,-8.31,-2,0.695,0.696,210782000.0,146493490,146493490,2024-11-11,2024-11-11 16:12:01+08:00
334,159532,中证2000指数ETF,1.155,1.1554,0.03,0.023,2.03,79690,9077204.896,1.114,1.155,1.113,1.132,3.71,11.79,1.2,29.84,35425.0,44265.0,854180.0,9.41,-135969.0,-1.5,990149.0,10.91,-764889.0,-8.43,-89290.0,-0.98,-90,1.155,1.156,67564791.0,78037334,78037334,2024-11-11,2024-11-11 15:35:03+08:00
335,560960,碳中和60指数ETF,0.855,0.8559,0.11,0.017,2.03,34160,2896110.0,0.845,0.856,0.837,0.838,2.27,5.21,0.41,-3.73,15653.0,18507.0,-64427.0,-2.22,0.0,0.0,-64427.0,-2.22,41725.0,1.44,22701.0,0.78,-2,0.854,0.858,65598900.0,56087060,56087060,2024-11-11,2024-11-11 16:11:35+08:00
336,159535,中证2000ETF指数,1.11,1.1126,0.23,0.022,2.02,73376,8076520.194,1.088,1.11,1.058,1.088,4.78,20.98,1.17,21.02,45192.0,28184.0,578438.0,7.16,-1185606.0,-14.68,1764044.0,21.84,-616997.0,-7.64,38558.0,0.48,5284,1.109,1.11,34981088.0,38829008,38829008,2024-11-11,2024-11-11 15:34:18+08:00
337,159943,深证成指ETF,1.212,1.2118,-0.02,0.024,2.02,173420,20717545.897,1.185,1.212,1.16,1.188,4.38,8.29,0.99,34.24,91612.0,81808.0,4458193.0,21.52,4111952.0,19.85,346241.0,1.67,-2964948.0,-14.31,-1493246.0,-7.21,-2067,1.212,1.213,209229922.0,253586665,253586665,2024-11-11,2024-11-11 15:34:24+08:00
338,159969,深100ETF银华,1.266,1.2653,-0.06,0.025,2.01,17150,2134928.9,1.241,1.266,1.233,1.241,2.66,9.58,0.84,-25.74,12360.0,4790.0,505941.0,23.7,0.0,0.0,505941.0,23.7,-452902.0,-21.21,-53039.0,-2.48,3,1.264,1.269,17903014.0,22665216,22665216,2024-11-11,2024-11-11 15:34:36+08:00
339,159685,1000增强ETF天弘,1.016,1.018,0.2,0.02,2.01,20056,2020216.412,0.996,1.017,0.996,0.996,2.11,6.81,0.34,24.2,7949.0,12107.0,30391.0,1.5,0.0,0.0,30391.0,1.5,6027.0,0.3,-36419.0,-1.8,-14,1.016,1.017,29440067.0,29911108,29911108,2024-11-11,2024-11-11 15:35:00+08:00
340,159612,标普500ETF,1.645,1.5892,-3.51,0.032,1.98,245216,40051809.111,1.625,1.648,1.615,1.613,2.05,8.1,0.88,18.98,151062.0,94154.0,1348094.0,3.37,-2587196.0,-6.46,3935290.0,9.83,-794382.0,-1.98,-553711.0,-1.38,-3120,1.645,1.646,302898656.0,498268289,498268289,2024-11-11,2024-11-11 15:34:06+08:00
341,159901,深证100ETF,2.993,2.9906,-0.08,0.058,1.98,1032620,303314781.803,2.896,2.993,2.895,2.935,3.34,4.03,0.98,50.52,592432.0,440188.0,12423405.0,4.1,46257761.0,15.25,-33834356.0,-11.15,1600278.0,0.53,-14023681.0,-4.62,-1973,2.993,2.994,2563334928.0,7672061440,7672061440,2024-11-11,2024-11-11 15:34:51+08:00
342,515190,中银证券500ETF,1.296,1.3016,0.43,0.025,1.97,6429,829342.0,1.27,1.299,1.27,1.271,2.28,0.88,0.79,-71.45,5288.0,1141.0,0.0,0.0,0.0,0.0,0.0,0.0,-23281.0,-2.81,23281.0,2.81,100,1.29,1.297,73466100.0,95212066,95212066,2024-11-11,2024-11-11 16:11:57+08:00
343,517330,长江保护ETF,0.778,0.7777,-0.04,0.015,1.97,5752,444981.0,0.765,0.778,0.763,0.763,1.97,0.03,0.28,0.13,5271.0,481.0,45308.0,10.18,0.0,0.0,45308.0,10.18,-77536.0,-17.42,32229.0,7.24,2130,0.775,0.779,1884169008.0,1465883488,1465883488,2024-11-11,2024-11-11 16:11:44+08:00
344,159576,深证100ETF广发,1.26,1.2625,0.2,0.024,1.94,117739,14621371.4,1.231,1.26,1.223,1.236,2.99,15.39,0.92,-1.59,53442.0,64297.0,599115.0,4.1,0.0,0.0,599115.0,4.1,-601959.0,-4.12,2844.0,0.02,37,1.259,1.262,76509612.0,96402111,96402111,2024-11-11,2024-11-11 15:35:00+08:00
345,516080,创新药ETF易方达,0.587,0.5854,-0.27,0.011,1.91,296102,17092360.0,0.576,0.587,0.569,0.576,3.13,4.79,1.11,74.3,167220.0,128882.0,-1291144.0,-7.55,-1866712.0,-10.92,575568.0,3.37,910629.0,5.33,380514.0,2.23,1999,0.587,0.588,617554800.0,362504668,362504668,2024-11-11,2024-11-11 16:12:01+08:00
346,515590,500等权ETF,1.564,1.5696,0.36,0.029,1.89,10875,1691864.0,1.53,1.564,1.53,1.535,2.21,4.92,0.96,0.95,3800.0,7075.0,204725.0,12.1,0.0,0.0,204725.0,12.1,-197628.0,-11.68,-7097.0,-0.42,300,1.564,1.566,22113700.0,34585827,34585827,2024-11-11,2024-11-11 16:11:57+08:00
347,159973,民企ETF,1.434,1.4337,-0.02,0.026,1.85,2356,335013.5,1.411,1.434,1.4,1.408,2.41,0.12,0.33,-14.12,653.0,1703.0,-52639.0,-15.71,0.0,0.0,-52639.0,-15.71,96724.0,28.87,-44086.0,-13.16,-600,1.434,1.435,201976423.0,289634191,289634191,2024-11-11,2024-11-11 15:34:42+08:00
348,560300,电信50ETF,1.435,1.4322,-0.2,0.026,1.85,45629,6462561.0,1.409,1.437,1.361,1.409,5.39,17.02,0.84,8.49,17988.0,27641.0,105408.0,1.63,758313.0,11.73,-652905.0,-10.1,-30744.0,-0.48,-74664.0,-1.16,1,1.431,1.435,26803400.0,38462879,38462879,2024-11-11,2024-11-11 16:11:50+08:00
349,517160,长江保护主题ETF,0.774,0.7759,0.24,0.014,1.84,5187,395541.0,0.761,0.774,0.76,0.76,1.84,0.03,0.09,-0.2,4924.0,263.0,72282.0,18.27,0.0,0.0,72282.0,18.27,-37632.0,-9.51,-34649.0,-8.76,31,0.773,0.776,1896777504.0,1468105788,1468105788,2024-11-11,2024-11-11 16:11:38+08:00
350,159839,生物药ETF,0.388,0.3883,0.08,0.007,1.84,776080,29678429.0,0.38,0.388,0.376,0.381,3.15,5.51,1.06,-52.41,384747.0,391333.0,347275.0,1.17,161243.0,0.54,186032.0,0.63,-447878.0,-1.51,100603.0,0.34,2459,0.387,0.388,1407735168.0,546201245,546201245,2024-11-11,2024-11-11 15:34:21+08:00
351,159970,深100ETF工银,5.053,5.0572,0.08,0.091,1.83,818,410254.1,4.929,5.053,4.929,4.962,2.5,2.52,0.25,-1.35,577.0,241.0,136814.0,33.35,0.0,0.0,136814.0,33.35,-10828.0,-2.64,-125986.0,-30.71,-10,5.049,5.069,3244784.0,16395894,16395894,2024-11-11,2024-11-11 15:34:39+08:00
352,512710,军工龙头ETF,0.726,0.7258,-0.03,0.013,1.82,6868810,492852344.0,0.72,0.728,0.705,0.713,3.23,7.54,0.66,-41.24,3261648.0,3607162.0,25515093.0,5.18,44923061.0,9.11,-19407968.0,-3.94,-18803016.0,-3.82,-6712077.0,-1.36,279,0.725,0.726,9107658496.0,6612160068,6612160068,2024-11-11,2024-11-11 16:11:43+08:00
353,159643,疫苗ETF,0.671,0.6708,-0.03,0.012,1.82,130901,8602157.3,0.665,0.671,0.651,0.659,3.03,15.15,0.73,85.1,69253.0,61648.0,25917.0,0.3,241821.0,2.81,-215904.0,-2.51,-201167.0,-2.34,175250.0,2.04,-28,0.671,0.672,86390617.0,57968104,57968104,2024-11-11,2024-11-11 15:34:33+08:00
354,513360,教育ETF,0.561,0.5514,-1.74,0.01,1.81,4963495,275660405.0,0.546,0.562,0.546,0.551,2.9,53.05,0.81,-14.63,2811025.0,2152470.0,13276674.0,4.82,40870102.0,14.83,-27593428.0,-10.01,-10395180.0,-3.77,-2881494.0,-1.05,145,0.56,0.561,935713904.0,524935500,524935500,2024-11-11,2024-11-11 16:11:39+08:00
355,512770,战略新兴ETF,1.417,1.4212,0.3,0.025,1.8,18709,2614912.0,1.383,1.419,1.37,1.392,3.52,1.1,1.26,15.97,11388.0,7321.0,698617.0,26.72,0.0,0.0,698617.0,26.72,125431.0,4.8,-824048.0,-31.51,8,1.416,1.418,170767800.0,241977973,241977973,2024-11-11,2024-11-11 16:11:37+08:00
356,159912,深300ETF,1.543,1.5462,0.21,0.027,1.78,50914,7753730.8,1.516,1.55,1.494,1.516,3.69,4.92,1.15,-76.11,25327.0,25587.0,631157.0,8.14,-664352.0,-8.57,1295509.0,16.71,-256522.0,-3.31,-374635.0,-4.83,58,1.542,1.543,103448991.0,159621793,159621793,2024-11-11,2024-11-11 15:34:09+08:00
